City/Town,Ward,Pct,Obama_12,Romney_12,Clinton_16,Trump_16,US_House,State_Rep,State_Sen,PVI_N,PVI
Peabody,1,3,909,746,838,846,6th Congressional,12th Essex,2nd Essex,0.785784821571,D+1
Peabody,2,1,746,302,765,333,6th Congressional,12th Essex,2nd Essex,18.8747958514,D+19
Peabody,2,2,706,314,729,368,6th Congressional,12th Essex,2nd Essex,16.249331464,D+16
Peabody,2,3,768,595,696,630,6th Congressional,12th Essex,2nd Essex,2.9087618521,D+3
Peabody,3,1,674,229,670,288,6th Congressional,12th Essex,2nd Essex,20.6839675831,D+21
Peabody,3,2,831,380,759,458,6th Congressional,12th Essex,2nd Essex,13.9507273188,D+14
Peabody,3,3,833,546,806,580,6th Congressional,12th Essex,2nd Essex,7.74140330812,D+8
Peabody,4,1,912,629,771,632,6th Congressional,12th Essex,2nd Essex,5.63185017894,D+6
Peabody,4,2,720,611,791,599,6th Congressional,12th Essex,2nd Essex,3.995785373,D+4
Peabody,4,3,468,351,455,372,6th Congressional,12th Essex,2nd Essex,4.5400647571,D+5
Peabody,4,3A,766,564,924,410,6th Congressional,12th Essex,2nd Essex,11.9031690522,D+12
Peabody,5,1,912,810,834,848,6th Congressional,12th Essex,2nd Essex,-0.242672441505,EVEN
Peabody,5,2,767,647,673,692,6th Congressional,13th Essex,2nd Essex,0.281931045534,EVEN
Peabody,5,3,777,696,784,712,6th Congressional,12th Essex,2nd Essex,1.04135574003,D+1
Peabody,6,1,803,944,756,928,6th Congressional,13th Essex,2nd Essex,-6.09662176168,R+6
Peabody,6,2,828,884,734,908,6th Congressional,13th Essex,2nd Essex,-4.96401118711,R+5
Peabody,6,3,806,882,722,928,6th Congressional,13th Essex,2nd Essex,-5.75935566548,R+6
Pelham,-,1,728,132,748,98,2nd Congressional,3rd Hampshire,"Hampshire, Franklin and Worcester",34.9829017743,D+35
Pembroke,-,1,972,1105,1049,1035,9th Congressional,6th Plymouth,Plymouth and Barnstable,-2.9652141111,R+3
Pembroke,-,2,936,949,865,927,9th Congressional,6th Plymouth,Plymouth and Barnstable,-2.55512252742,R+3
Pembroke,-,3,964,945,893,1034,9th Congressional,6th Plymouth,Plymouth and Barnstable,-3.12546750932,R+3
Pembroke,-,4,889,1010,948,954,9th Congressional,6th Plymouth,Plymouth and Barnstable,-3.20588238286,R+3
Pembroke,-,5,822,1070,875,963,9th Congressional,6th Plymouth,Plymouth and Barnstable,-6.039290834,R+6
Pepperell,-,1,950,1157,965,1053,3rd Congressional,1st Middlesex,1st Middlesex,-5.11102696203,R+5
Pepperell,-,2,1037,1152,1023,1008,3rd Congressional,1st Middlesex,1st Middlesex,-2.7201035095,R+3
Pepperell,-,3,949,1117,944,1037,3rd Congressional,1st Middlesex,1st Middlesex,-4.75988020911,R+5
Peru,-,1,324,136,255,207,1st Congressional,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",11.2629952558,D+11
Petersham,-,1,451,338,417,312,2nd Congressional,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",5.64523127249,D+6
Phillipston,-,1,464,469,374,550,2nd Congressional,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",-6.40872119026,R+6
Pittsfield,1,A,906,227,789,309,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",24.4396297621,D+24
Pittsfield,1,B,1135,307,980,366,1st Congressional,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",24.3255627515,D+24
Pittsfield,2,A,664,75,617,143,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",33.9217019279,D+34
Pittsfield,2,B,1180,272,1048,370,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",26.0953926346,D+26
Pittsfield,3,A,1298,319,1233,326,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",28.156166382,D+28
Pittsfield,3,B,1455,372,1248,414,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",25.9367856438,D+26
Pittsfield,4,A,1262,397,1162,402,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",23.6741628197,D+24
Pittsfield,4,B,1427,566,1342,528,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",20.1447720323,D+20
Pittsfield,5,A,1108,217,959,273,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",29.3016488773,D+29
Pittsfield,5,B,1176,302,1030,414,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",23.9609660689,D+24
Pittsfield,6,A,1209,316,1115,328,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",26.7666174062,D+27
Pittsfield,6,B,799,217,713,253,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",24.7513098266,D+25
Pittsfield,7,A,816,182,658,226,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",26.7856657891,D+27
Pittsfield,7,B,1213,288,1013,419,1st Congressional,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",24.3597186806,D+24
Plainfield,-,1,287,83,263,107,1st Congressional,1st Franklin,"Berkshire, Hampshire, Franklin and Hampden",22.789054938,D+23
Plainville,-,1,742,734,797,735,4th Congressional,9th Norfolk,"Norfolk, Bristol and Middlesex",-0.371705556488,EVEN
Plainville,-,2,671,720,710,708,4th Congressional,9th Norfolk,"Norfolk, Bristol and Middlesex",-2.37186603989,R+2
